trialsType,trialsNum,trialNum,trials1.thisRepN,trials1.thisTrialN,trials1.thisN,trials1.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,instr1.started,instr1.stopped,fix.started,fix.stopped,trial1Mouse.x,trial1Mouse.y,trial1Mouse.leftButton,trial1Mouse.midButton,trial1Mouse.rightButton,trial1Mouse.time,trial1Mouse.started,trial1Mouse.stopped,step,targetangle_deg,trial1Target.started,trial1Target.stopped,trial1Home.started,trial1Home.stopped,trial1Cursor.started,trial1Cursor.stopped,trial1Num.started,trial1Num.stopped,trial2Mouse.x,trial2Mouse.y,trial2Mouse.leftButton,trial2Mouse.midButton,trial2Mouse.rightButton,trial2Mouse.time,trial2Mouse.started,trial2Mouse.stopped,trial2Target.started,trial2Target.stopped,trial2Home.started,trial2Home.stopped,trial2Cursor.started,trial2Cursor.stopped,trial2Num.started,trial2Num.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,1,1,0,0,0,0,,,,,20.870492900023237,None,21.41874820017256,None,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.19921875, -0.19010416666666666, -0.19010416666666666, -0.19010416666666666, -0.19270833333333334, -0.19661458333333334, -0.19661458333333334, -0.19661458333333334, -0.17447916666666666, -0.14713541666666666, -0.12760416666666666, -0.10807291666666667, -0.09375, -0.08723958333333333, -0.08333333333333333, -0.07552083333333333, -0.07291666666666667, -0.07161458333333333, -0.0703125, -0.06770833333333333, -0.0625, -0.0546875, -0.036458333333333336, -0.022135416666666668, -0.0078125, -0.0026041666666666665, 0.0026041666666666665, 0.00390625, 0.005208333333333333, 0.006510416666666667, 0.006510416666666667, 0.006510416666666667, 0.006510416666666667, 0.006510416666666667, 0.0078125, 0.009114583333333334, 0.009114583333333334, 0.009114583333333334, 0.009114583333333334, 0.009114583333333334, 0.009114583333333334, 0.009114583333333334, 0.009114583333333334, 0.009114583333333334, 0.009114583333333334, 0.009114583333333334, 0.009114583333333334, 0.009114583333333334, 0.009114583333333334, 0.009114583333333334, 0.0026041666666666665, -0.009114583333333334, -0.01953125, -0.018229166666666668, -0.010416666666666666, 0.028645833333333332, 0.10286458333333333, 0.20442708333333334, 0.3151041666666667, 0.3841145833333333, 0.3997395833333333, 0.4036458333333333, 0.4036458333333333, 0.4010416666666667, 0.3984375, 0.3971354166666667, 0.4049479166666667, 0.4270833333333333, 0.4388020833333333, 0.4401041666666667, 0.4401041666666667, 0.4401041666666667, 0.4401041666666667, 0.4388020833333333, 0.4283854166666667, 0.4088541666666667, 0.3880208333333333, 0.3684895833333333, 0.3489583333333333, 0.33984375, 0.3333333333333333, 0.328125, 0.3229166666666667, 0.3177083333333333, 0.3125, 0.3033854166666667, 0.2942708333333333, 0.2838541666666667, 0.2682291666666667, 0.2526041666666667, 0.23828125, 0.22786458333333334, 0.22526041666666666, 0.22526041666666666, 0.22916666666666666, 0.23307291666666666, 0.23697916666666666, 0.2421875, 0.2526041666666667, 0.2591145833333333, 0.2682291666666667, 0.2747395833333333, 0.2799479166666667, 0.28515625, 0.2916666666666667, 0.2942708333333333, 0.296875, 0.296875, 0.2981770833333333, 0.30078125, 0.30078125, 0.3020833333333333, 0.3020833333333333, 0.3020833333333333, 0.3020833333333333, 0.3020833333333333, 0.3020833333333333, 0.3020833333333333, 0.2955729166666667, 0.28125, 0.2682291666666667, 0.2526041666666667, 0.21223958333333334, 0.17838541666666666, 0.14583333333333334, 0.12109375, 0.1015625, 0.09114583333333333, 0.08072916666666667, 0.07682291666666667, 0.07291666666666667, 0.07161458333333333, 0.07161458333333333, 0.07161458333333333, 0.07161458333333333, 0.07161458333333333, 0.07161458333333333, 0.07161458333333333]","[-0.10286458333333333, -0.10286458333333333, -0.10286458333333333, -0.10286458333333333, -0.10286458333333333, -0.10286458333333333, -0.10286458333333333, -0.10286458333333333, -0.10416666666666667, -0.10807291666666667, -0.109375, -0.10677083333333333, -0.10677083333333333, -0.10807291666666667, -0.10546875, -0.10546875, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10677083333333333, -0.10286458333333333, -0.10286458333333333, -0.10286458333333333, -0.10286458333333333, -0.10286458333333333, -0.10286458333333333, -0.10286458333333333, -0.10286458333333333, -0.10286458333333333, -0.10286458333333333, -0.10286458333333333, -0.1015625, -0.09895833333333333, -0.0859375, -0.0859375, -0.0859375, -0.0859375, -0.08854166666666667, -0.08984375, -0.09114583333333333, -0.09244791666666667, -0.09244791666666667, -0.09114583333333333, -0.08984375, -0.08854166666666667, -0.0859375, -0.0859375, -0.08463541666666667, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.07942708333333333, -0.07291666666666667, -0.0625, -0.053385416666666664, -0.041666666666666664, -0.033854166666666664, -0.02734375, -0.02734375, -0.02734375, -0.02734375, -0.02734375, -0.026041666666666668, -0.01953125, -0.014322916666666666, -0.009114583333333334, -0.0026041666666666665, 0.005208333333333333, 0.01171875, 0.014322916666666666, 0.016927083333333332, 0.016927083333333332, 0.016927083333333332, 0.016927083333333332, 0.016927083333333332, 0.016927083333333332, 0.016927083333333332, 0.018229166666666668, 0.01953125, 0.029947916666666668, 0.045572916666666664, 0.06640625, 0.078125, 0.08463541666666667, 0.125, 0.18880208333333334, 0.2838541666666667, 0.39453125, 0.4817708333333333, 0.5, 0.5, 0.5, 0.5, 0.5, 0.4934895833333333, 0.4739583333333333, 0.44921875, 0.4427083333333333, 0.4401041666666667, 0.4401041666666667, 0.4401041666666667, 0.4388020833333333, 0.4348958333333333, 0.4283854166666667, 0.4192708333333333, 0.40625, 0.3880208333333333, 0.3606770833333333, 0.33984375, 0.32421875, 0.3177083333333333, 0.3151041666666667, 0.3151041666666667, 0.3138020833333333, 0.3138020833333333, 0.3125, 0.3098958333333333, 0.3059895833333333, 0.30078125, 0.2916666666666667, 0.2747395833333333, 0.2669270833333333, 0.2604166666666667, 0.2552083333333333, 0.25, 0.24739583333333334, 0.24609375, 0.23958333333333334, 0.23567708333333334, 0.23567708333333334, 0.23567708333333334, 0.23567708333333334, 0.23697916666666666, 0.24088541666666666, 0.24348958333333334, 0.24609375, 0.24869791666666666, 0.2513020833333333, 0.2552083333333333, 0.2552083333333333, 0.2565104166666667, 0.2565104166666667, 0.2565104166666667, 0.2565104166666667, 0.2565104166666667, 0.2565104166666667, 0.2565104166666667, 0.2565104166666667, 0.2565104166666667, 0.2565104166666667, 0.2552083333333333, 0.2421875, 0.23046875, 0.21354166666666666, 0.19791666666666666, 0.18359375, 0.17578125, 0.16796875, 0.1640625, 0.16145833333333334, 0.15885416666666666, 0.15885416666666666, 0.15885416666666666, 0.15885416666666666, 0.15885416666666666, 0.15885416666666666, 0.16015625]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.010661300038918853, 0.02372499997727573, 0.04199329996481538, 0.05921520013362169, 0.0757859000004828, 0.09316000016406178, 0.11005110014230013, 0.1262125000357628, 0.1434190000873059, 0.15982990013435483, 0.17641640012152493, 0.19304420007392764, 0.2097700999584049, 0.22648270009085536, 0.24272019998170435, 0.25972520001232624, 0.2756706001237035, 0.29243619996123016, 0.309134199982509, 0.3258829000405967, 0.34246600000187755, 0.3591774001251906, 0.37569120014086366, 0.3923957000952214, 0.4090391001664102, 0.4261068000923842, 0.442510399967432, 0.4591266999486834, 0.4758191001601517, 0.4924624999985099, 0.5091038001701236, 0.5258713001385331, 0.5426421000156552, 0.5592741000000387, 0.5761363001074642, 0.5923385000787675, 0.6096449000760913, 0.6263389000669122, 0.6431680000387132, 0.6591310000512749, 0.6759582001250237, 0.6924680001102388, 0.7091214000247419, 0.7258607000112534, 0.7425486999563873, 0.759384399978444, 0.7757626001257449, 0.7938153001014143, 0.8097320001106709, 0.8267095000483096, 0.843250600155443, 0.8600733000785112, 0.8766475000884384, 0.8930486000608653, 0.9098910000175238, 0.9264839000534266, 0.943239500047639, 0.959906900068745, 0.9766349999699742, 0.9936898001469672, 1.0104653001762927, 1.026542500127107, 1.0430620999541134, 1.0601668001618236, 1.0769150000996888, 1.0937334999907762, 1.1099782001692802, 1.1266677000094205, 1.1425433000549674, 1.1594293999951333, 1.1758910999633372, 1.1923420000821352, 1.2097060000523925, 1.2259405001532286, 1.2426347001455724, 1.2596913001034409, 1.2761248000897467, 1.292423800099641, 1.3093818000052124, 1.3260282000992447, 1.342709599994123, 1.3594068000093102, 1.376070600003004, 1.3925507999956608, 1.4095062999986112, 1.425953899975866, 1.4426910001784563, 1.4596133001614362, 1.4762803001794964, 1.4923564000055194, 1.508854700019583, 1.5255257000681013, 1.542458500014618, 1.5592310000211, 1.5758710999507457, 1.5937173999845982, 1.60935669997707, 1.6257313000969589, 1.642651000060141, 1.6591684001032263, 1.6760675001423806, 1.69224560004659, 1.7093911999836564, 1.7255854001268744, 1.742383100092411, 1.7588180000893772, 1.7754329000599682, 1.792161599965766, 1.8087999001145363, 1.825757100014016, 1.8424515000078827, 1.859350300161168, 1.8758082001004368, 1.8924501000437886, 1.9090929001104087, 1.9258008000906557, 1.9424189999699593, 1.959064100170508, 1.9757026999723166, 1.9926487000193447, 2.0091262999922037, 2.025811200030148, 2.042579500004649, 2.059434400172904, 2.07572660013102, 2.092469000024721, 2.1090723001398146, 2.1260977000929415, 2.1423627000767738, 2.1587823999579996, 2.1752900001592934, 2.192562800133601, 2.2091947000008076, 2.225873999996111, 2.24240170000121, 2.2593976000789553, 2.275724200066179, 2.2925156999845058, 2.309002400143072, 2.3259128001518548, 2.3428859000559896, 2.3593509001657367, 2.375803800066933, 2.3923287000507116, 2.40890850010328, 2.4257867999840528, 2.4427843999583274, 2.459381900029257, 2.475990599952638, 2.4925401001237333, 2.509089200058952, 2.525712399976328, 2.542316900100559, 2.559046900132671, 2.575660099973902, 2.5923932001460344, 2.6089351000264287, 2.6256856000982225, 2.6423408000264317, 2.659389400156215, 2.675584099953994, 2.6925834000576288, 2.7089265000540763, 2.7258358001708984, 2.7423982999753207, 2.7593956000637263, 2.7756572000216693, 2.7922229000832886, 2.8090117000974715, 2.8254788001067936, 2.8423856999725103, 2.858913999982178, 2.8755700001493096, 2.8921090001240373, 2.9085462000221014, 2.9252073999959975, 2.941972899949178, 2.958898999961093, 2.9760356000624597, 2.9921797001734376, 3.0088943999726325, 3.0254244001116604, 3.042094900039956, 3.0589711000211537, 3.075558800017461, 3.092123300069943, 3.1092954000923783, 3.125645900145173, 3.142250700155273, 3.1588867001701146, 3.1760250001680106, 3.1922830999828875, 3.2084757001139224, 3.225301300175488, 3.2416532000061125, 3.258449099957943, 3.2752525999676436, 3.2920453001279384]",22.498232800047845,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",40,22.498232800047845,None,22.498232800047845,None,22.498232800047845,None,22.498232800047845,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1953,pAdaptTest3,2020.1.3,59.95408713153207,
1,1,2,0,1,1,1,,,,,,,,,"[0.07161458333333333, 0.07291666666666667, 0.07291666666666667, 0.07421875, 0.07552083333333333, 0.07552083333333333, 0.07552083333333333, 0.07552083333333333, 0.07552083333333333, 0.07552083333333333, 0.07682291666666667, 0.07682291666666667, 0.07682291666666667]","[0.16015625, 0.16276041666666666, 0.1640625, 0.16536458333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004548100056126714, 0.01549010002054274, 0.03732900018803775, 0.05499109998345375, 0.07132360013201833, 0.0885227001272142, 0.10483100009150803, 0.12134830001741648, 0.1379218001384288, 0.15485640009865165, 0.17121230019256473, 0.1878307000733912, 0.20449000014923513]",25.79327840008773,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,25.79327840008773,None,25.79327840008773,None,25.79327840008773,None,25.79327840008773,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1953,pAdaptTest3,2020.1.3,59.95408713153207,
1,1,3,0,2,2,2,,,,,,,,,"[0.07682291666666667, 0.07682291666666667, 0.07682291666666667, 0.078125, 0.078125, 0.07942708333333333, 0.07942708333333333, 0.08072916666666667, 0.08072916666666667, 0.08203125, 0.08333333333333333, 0.08463541666666667, 0.08723958333333333]","[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16796875, 0.16927083333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004072000039741397, 0.014385400107130408, 0.026956999907270074, 0.04347619996406138, 0.060107599943876266, 0.07739700004458427, 0.09373180009424686, 0.11022830009460449, 0.12687389994971454, 0.14394149999134243, 0.16032289993017912, 0.1772394001018256, 0.1940027999226004]",26.00388210010715,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,26.00388210010715,None,26.00388210010715,None,26.00388210010715,None,26.00388210010715,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1953,pAdaptTest3,2020.1.3,59.95408713153207,
1,1,4,0,3,3,3,,,,,,,,,"[0.08723958333333333, 0.08854166666666667, 0.08984375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375]","[0.171875, 0.171875, 0.171875, 0.17708333333333334, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.1796875]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004814699990674853, 0.015973499976098537, 0.04162369994446635, 0.059126999927684665, 0.07596429996192455, 0.09200379997491837, 0.10873769992031157, 0.12535049999132752, 0.14205630007199943, 0.15871930005960166, 0.1756689001340419, 0.19212700007483363]",26.205908300122246,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,26.205908300122246,None,26.205908300122246,None,26.205908300122246,None,26.205908300122246,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1953,pAdaptTest3,2020.1.3,59.95408713153207,
1,1,5,0,4,4,4,,,,,,,,,"[0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375]","[0.1796875, 0.1796875, 0.1796875, 0.1796875, 0.1796875, 0.1796875, 0.1796875, 0.1796875, 0.1796875, 0.1796875, 0.1796875, 0.1796875]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00821519992314279, 0.01865780004300177, 0.04234709986485541, 0.059895799960941076, 0.07663999986834824, 0.09332809993065894, 0.11033049994148314, 0.126438400009647, 0.14308739989064634, 0.15987579990178347, 0.176616600016132, 0.19329699990339577]",26.40754030016251,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,26.40754030016251,None,26.40754030016251,None,26.40754030016251,None,26.40754030016251,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1953,pAdaptTest3,2020.1.3,59.95408713153207,
1,1,6,0,5,5,5,,,,,,,,,"[0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375]","[0.1796875, 0.1796875, 0.1796875, 0.1796875, 0.1796875, 0.1796875, 0.1796875, 0.1796875, 0.1796875, 0.1796875, 0.1796875, 0.1796875, 0.17578125]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004034299869090319, 0.014441699953749776, 0.026583799859508872, 0.04316659993492067, 0.059756599832326174, 0.0770149000454694, 0.09319679997861385, 0.10976079991087317, 0.12646139995194972, 0.1434917999431491, 0.15985119994729757, 0.1768050999380648, 0.1940229998435825]",26.603787700179964,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,26.603787700179964,None,26.603787700179964,None,26.603787700179964,None,26.603787700179964,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1953,pAdaptTest3,2020.1.3,59.95408713153207,
1,1,7,0,6,6,6,,,,,,,,,"[0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375]","[0.17447916666666666, 0.17317708333333334, 0.17317708333333334, 0.17838541666666666, 0.17708333333333334, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.007679400034248829, 0.0182801999617368, 0.041739000007510185, 0.059016000013798475, 0.07573979999870062, 0.0924154999665916, 0.10930410004220903, 0.12568069994449615, 0.1422741999849677, 0.15883590001612902, 0.17550779995508492, 0.19217179995030165, 0.20890219998545945]",26.808313500136137,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,26.808313500136137,None,26.808313500136137,None,26.808313500136137,None,26.808313500136137,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1953,pAdaptTest3,2020.1.3,59.95408713153207,
1,1,8,0,7,7,7,,,,,,,,,"[0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375]","[0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00413980009034276, 0.014997299993410707, 0.02663019997999072, 0.043085699900984764, 0.05974820000119507, 0.07695830008015037, 0.09313199995085597, 0.10974729992449284, 0.12640599999576807, 0.14358230005018413]",27.02034220006317,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,27.02034220006317,None,27.02034220006317,None,27.02034220006317,None,27.02034220006317,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1953,pAdaptTest3,2020.1.3,59.95408713153207,
1,1,9,0,8,8,8,,,,,,,,,"[0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375]","[0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666, 0.17838541666666666]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.005526700057089329, 0.016299800015985966, 0.040641400031745434, 0.05816589994356036, 0.07501289993524551, 0.09146320004947484, 0.10807280009612441, 0.12477159989066422, 0.1413781000301242, 0.15802429988980293, 0.17470670002512634, 0.19185979990288615]",27.17330880020745,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,27.17330880020745,None,27.17330880020745,None,27.17330880020745,None,27.17330880020745,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1953,pAdaptTest3,2020.1.3,59.95408713153207,
